date,VS2,VIX2,CV_vs,CV_vix,VP_vs,VP_vix,RV22_fwd
2016-11-18,13.284130255208334,13.760208333333333,14.146920300957355,13.950581801146352,-0.862790045749021,-0.19037346781301956,4.885520897880104
2016-11-21,12.251928549675002,12.8547,13.168301315410803,13.16365602481721,-0.916372765735801,-0.30895602481720985,4.575969857546852
2016-11-22,12.452812914674999,12.834008333333335,12.813139292188364,12.8989830333586,-0.36032637751336516,-0.06497470002526562,4.469737799856042
2016-11-23,13.023833506133334,12.875408333333333,12.712953242367634,12.660322428310282,0.3108802637657,0.21508590502305047,4.471179255009761
2016-11-25,11.766645630208332,12.689633333333333,12.95781031856364,12.594628812090328,-1.1911646883553075,0.09500452124300551,4.72878902629971
2016-11-28,13.928304005208334,14.410208333333335,12.379327945282268,12.634960259504036,1.5489760599260656,1.7752480738292995,4.503435664185292
2016-11-29,13.819703755208335,13.8675,13.70408198587084,13.632436403976552,0.1156217693374959,0.23506359602344773,4.6367622634982695
2016-11-30,14.352865743008335,14.807408333333333,13.441040541087654,13.143666885212255,0.9118252019206814,1.663741448121078,5.113324039790854
2016-12-01,17.618699616133334,16.497075,13.784728343450896,13.685208929054506,3.8339712726824384,2.8118660709454932,5.291190599834796
2016-12-02,15.738735558008335,16.61453333333333,15.798534644127841,14.676241347158099,-0.05979908611950613,1.9382919861752317,5.291190599834796
2016-12-05,12.180171255208334,12.281633333333334,14.55491632850301,14.633111852742182,-2.374745073294676,-2.3514785194088486,5.081401275008291
2016-12-06,11.527367743008334,11.583675,12.66622168345009,12.420332466005027,-1.1388539404417557,-0.8366574660050272,5.095237901725668
2016-12-07,12.197183439675001,12.444033333333335,12.079674071841708,11.873451344186202,0.1175093678332928,0.5705819891471329,3.633197890953433
2016-12-08,13.090593186133335,13.314133333333336,13.76156322483368,13.512539753738503,-0.6709700387003448,-0.19840642040516698,3.4802554498883262
2016-12-09,11.372310180300003,11.505208333333334,13.213839183008886,13.094623732013329,-1.8415290027088833,-1.5894153986799946,3.2782921739495063
2016-12-12,13.178076046875,13.314133333333336,12.253580176069693,12.164383710547323,0.9244958708053073,1.149749622786013,3.4050634494068044
2016-12-13,13.858901333333336,13.483200000000002,13.074187896105789,12.932706878454635,0.7847134372275466,0.550493121545367,3.0044858053116097
2016-12-14,14.285968698008332,14.498008333333331,13.984879400738597,13.47713756691196,0.3010892972697352,1.0208707664213712,2.520961506533365
2016-12-15,13.816484505208335,13.632008333333332,14.106426394042666,13.868940646301573,-0.28994188883433125,-0.23693231296824102,2.4866879159000073
2016-12-16,12.579594458699999,12.40333333333333,13.469076154224762,13.08131992559344,-0.8894816955247631,-0.67798659226011,2.474916378926482
2016-12-19,11.316403098008335,11.427008333333335,12.658968180316933,12.318818849518294,-1.3425650823085977,-0.8918105161849592,2.461715930893869
2016-12-20,11.029344976133336,10.925208333333332,11.8917071286409,11.767422240779057,-0.8623621525075649,-0.8422139074457249,2.6843720080520113
2016-12-21,10.855551052799997,10.584408333333332,11.69851374919827,11.43294593102956,-0.8429626963982724,-0.848537597696227,3.3493094248529136
2016-12-22,11.041811640299999,10.887075000000001,11.544195449970156,11.17002789537392,-0.5023838096701567,-0.2829528953739189,3.343316110256797
2016-12-23,10.810173082799999,10.906133333333331,11.59109769361934,11.279200206977507,-0.7809246108193406,-0.37306687364417535,3.3877600726851504
2016-12-27,11.975013020833336,11.980008333333332,11.442142461088235,11.278380410805246,0.5328705597451009,0.7016279225280861,3.7083507748752136
2016-12-28,14.179241063008334,13.975208333333333,12.13991366986838,11.873859692642755,2.0393273931399545,2.1013486406905777,3.2274504606401537
2016-12-29,14.970882952033334,14.896408333333332,13.897817602554845,13.374766554574736,1.0730653494784885,1.521641778758596,3.2273264809332822
2016-12-30,16.398147505208332,16.426799999999997,13.976516682878513,13.558001439390576,2.421630822329819,2.86879856060942,3.0773504956213515
2017-01-03,14.356146883008336,13.760208333333333,14.974900593989847,14.540437902204266,-0.6187537109815118,-0.7802295688709329,3.013302637965222
2017-01-04,11.710151713008331,11.701875,14.102787165019844,13.379275679776939,-2.392635452011513,-1.6774006797769392,2.779772737332341
2017-01-05,11.693976333333334,11.349075,12.331759295142762,12.10072186811047,-0.6377829618094282,-0.7516468681104715,2.7874237263714137
2017-01-06,10.345922678008334,10.678533333333334,12.060378009838402,11.653492465115212,-1.7144553318300684,-0.974959131781878,2.6907468750385917
2017-01-09,10.707211028008336,11.136133333333333,11.333660451062169,11.35455563613524,-0.6264494230538329,-0.21842230280190655,2.9825342325151385
2017-01-10,11.112659649675,11.001675,11.528982673594898,11.587794692912757,-0.4163230239198974,-0.5861196929127566,3.1155636561882414
2017-01-11,10.741243598008332,10.565633333333333,11.628239521438656,11.349183574803039,-0.8869959234303249,-0.7835502414697064,3.367383485262516
2017-01-12,11.1310860387,11.097633333333333,11.452358654035173,11.13042317502318,-0.3212726153351735,-0.032789841689847776,3.4858855304219776
2017-01-13,10.297232493633333,10.509408333333335,11.696367982402844,11.4419808182808,-1.3991354887695113,-0.9325724849474657,3.6614837049000912
2017-01-17,12.077243906133333,11.741408333333332,11.251840125966005,11.1644822276642,0.8254037801673277,0.5769261056691324,3.5226559863998874
2017-01-18,12.575867866133335,12.9792,12.346093835212546,11.878028199060148,0.22977403092078852,1.1011718009398521,3.506551173556766
2017-01-19,14.103121946408335,13.6107,12.512792700565472,12.461814807245654,1.590329245842863,1.1488851927543458,3.719080718211187
2017-01-20,11.220468468008335,11.097633333333333,13.446293146250376,12.823236195127343,-2.2258246782420414,-1.7256028617940107,3.681281954591306
2017-01-23,11.531915898074999,11.544408333333331,11.695175915318602,11.399229216533609,-0.16326001724360317,0.1451791167997225,3.655615701923471
2017-01-24,10.376363543008333,10.212075,11.864323121636,11.625425034549659,-1.4879595786276667,-1.4133500345496586,3.3593081317664546
2017-01-25,9.3590231628,9.738008333333335,11.402532091235102,11.080808753019776,-2.0435089284351022,-1.3428004196864407,2.6431756593120648
2017-01-26,9.534824446408335,9.416408333333335,11.212238247761206,11.21576592669752,-1.6774138013528717,-1.799357593364185,2.6971106101106748
2017-01-27,9.036314630208333,9.328033333333334,10.727233095026147,10.546427132903965,-1.6909184648178144,-1.2183937995706309,4.343375108856161
2017-01-30,11.765536599675,11.761200000000002,10.466252053072981,10.53019952689962,1.2992845466020189,1.2310004731003819,4.251675975560832
2017-01-31,12.190006236408335,11.980008333333332,12.365907887043253,12.125540326849539,-0.17590165063491803,-0.14553199351620627,4.2483238711860265
2017-02-01,11.516726214533334,11.623008333333333,12.329157853873179,11.984283422998784,-0.8124316393398452,-0.3612750896654511,4.306631543369982
