date,Logic Gate,Buy-and-Hold,MA Trend,Model_A_d5bps,Model_A_d10bps,Model_A_d20bps,Model_B_d5bps,Model_B_d10bps,Model_B_d20bps,Model_C_d5bps,Model_C_d10bps,Model_C_d20bps
2023-03-28,-0.0,-0.001434899245,-0.001434899245,-0.001934899245,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-03-29,0.0,0.013994751968,0.013994751968,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-30,0.0,0.005545286506,0.005545286506,0.005045286506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-31,0.0,0.014154411765,0.014154411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-03,0.0,0.003866835841,0.003866835841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-04,-0.0,-0.005958471261,-0.005958471261,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-04-05,-0.0,-0.002845725357,-0.002845725357,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-04-06,0.0,0.003582488311,0.003582488311,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-10,0.0,0.001028557599,0.001028557599,-0.001028557599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-11,0.0,6.0441221e-05,6.0441221e-05,-6.0441221e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-12,-0.0,-0.004230629759,-0.004230629759,0.004230629759,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-04-13,0.0,0.013049283807,0.013049283807,-0.013049283807,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-14,-0.0,-0.002156850998,-0.002156850998,0.002156850998,0.002156850998,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-04-17,0.0,0.00312218553,0.00312218553,-0.00312218553,-0.00312218553,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-18,0.0,0.000778116957,0.000778116957,-0.000778116957,-0.000778116957,-0.000778116957,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-19,-0.0,-0.000358851675,-0.000358851675,0.000358851675,0.000358851675,-0.00014114832500000001,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-04-20,-0.0,-0.006222328587,-0.006222328587,0.006222328587,0.006222328587,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-04-21,0.0,0.001023479831,0.001023479831,-0.001023479831,-0.001023479831,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-24,0.0,0.000661574547,0.000661574547,-0.000661574547,-0.000661574547,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-25,-0.0,-0.01592739512,-0.01592739512,0.01592739512,0.01592739512,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-04-26,-0.0,-0.004214255176,-0.004214255176,0.004214255176,0.004214255176,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-04-27,0.0,0.019075073602,0.019075073602,-0.019075073602,-0.019575073602,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-28,0.0,0.008365934397,0.008365934397,-0.008365934397,-0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01,-0.0,-0.000656559628,-0.000656559628,0.000656559628,0.000656559628,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-05-02,-0.0,-0.011706384758,-0.011706384758,0.011706384758,0.011706384758,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-05-03,-0.0,-0.007070768115,-0.007070768115,0.007070768115,0.007070768115,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-05-04,-0.0,-0.007729762629,-0.007729762629,0.007229762629,0.007229762629,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-05-05,0.0,0.018278844384,0.018278844384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-08,0.0,0.000602373351,0.000602373351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-09,-0.0,-0.004515080368,-0.004515080368,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-05-10,0.0,0.00435413643,0.00435413643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-11,-0.0,-0.00198699422,-0.00198699422,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-05-12,-0.0,-0.001387631976,-0.001387631976,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-05-15,0.0,0.002899951667,0.002899951667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-16,-0.0,-0.006506024096,-0.006506024096,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-05-17,0.0,0.011763279166,0.011763279166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-18,0.0,0.009708737864,0.009708737864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19,-0.0,-0.001721272555,-0.001721272555,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-05-22,0.0,5.9456567e-05,5.9456567e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-23,-0.0,-0.010998810939,-0.010998810939,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-05-24,-0.0,-0.007874962429,-0.007874962429,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-05-25,0.0,0.008179835191,0.008179835191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-26,0.0,0.012861349841,0.012861349841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-30,0.0,0.000415356316,0.000415356316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-31,-0.0,-0.00581257414,-0.00581257414,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-06-01,0.0,0.008948812791,0.008948812791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-02,0.0,0.014191106906,0.014191106906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-05,-0.0,-0.001632462687,-0.001632462687,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-06-06,0.0,0.002043914973,0.002043914973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-07,-0.0,-0.003613264176,-0.003613264176,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-06-08,0.0,0.005615020179,0.005615020179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-09,0.0,0.001512243355,0.001512243355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-12,0.0,0.008827458041,0.008827458041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-13,0.0,0.006677796327,0.006677796327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-14,0.0,0.000571853377,0.000571853377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-15,0.0,0.011944904841,0.011944904841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-16,0.0,0.006065740427,0.006065740427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-20,-0.0,-0.00426606792,-0.00426606792,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-06-21,-0.0,-0.00575004228,-0.00575004228,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-06-22,0.0,0.003288541135,0.003288541135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-23,-0.0,-0.007855326363,-0.007855326363,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-06-26,-0.0,-0.004272043746,-0.004272043746,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-06-27,0.0,0.011097763286,0.011097763286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-28,-0.0,-0.000282885431,-0.000282885431,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-06-29,0.0,0.004131295982,0.004131295982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-30,0.0,0.011835653497,0.011835653497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-03,0.0,0.000891215953,0.000891215953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-05,-0.0,-0.001892147588,-0.001892147588,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-07-06,-0.0,-0.008196264288,-0.008196264288,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-07-07,-0.0,-0.002923319092,-0.002923319092,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-07-10,0.0,0.002311682454,0.002311682454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-11,0.0,0.006581537942,0.006581537942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-12,0.0,0.007600312954,0.007600312954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-13,0.0,0.007986688852,0.007986688852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-14,-0.0,-0.001485638825,-0.001485638825,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-07-17,0.0,0.003747175842,0.003747175842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-18,0.0,0.007466373868,0.007466373868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-19,0.0,0.002016238897,0.002016238897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-20,-0.0,-0.006852294975,-0.006852294975,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-07-21,-0.0,-0.000164275545,-0.000164275545,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-07-24,0.0,0.004107563393,0.004107563393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-25,0.0,0.002727173557,0.002727173557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-26,-0.0,-0.000163185379,-0.000163185379,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-07-27,-0.0,-0.006746096513,-0.006746096513,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-07-28,0.0,0.009256723449,0.009256723449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-31,0.0,0.001736676435,0.001736676435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-01,-0.0,-0.002871383682,-0.002871383682,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-08-02,-0.0,-0.013909263787,-0.013909263787,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-08-03,-0.0,-0.00341616618,-0.00341616618,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-08-04,-0.0,-0.00525239122,-0.00525239122,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-08-07,0.0,0.008837261005,0.008837261005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-08,-0.0,-0.004242190513,-0.004242190513,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-08-09,-0.0,-0.007247980525,-0.007247980525,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-11,-0.0,-0.001114640807,-0.001114640807,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-08-14,0.0,0.005635217319,0.005635217319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-15,-0.0,-0.011540168664,-0.011540168664,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-08-16,-0.0,-0.007633587786,-0.007633587786,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-08-17,-0.0,-0.008031674208,-0.008031674208,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-08-18,-0.0,-0.000399133311,-0.000399133311,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-08-21,0.0,0.006787975586,0.006787975586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-22,-0.0,-0.003002832861,-0.003002832861,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-08-23,0.0,0.010854122862,0.010854122862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-24,-0.0,-0.01371711266,-0.01371711266,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-08-25,0.0,0.006440948472,0.006440948472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-28,0.0,0.006343093391,0.006343093391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-29,0.0,0.014519669087,0.014519669087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-30,0.0,0.003883064292,0.003883064292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-31,-0.0,-0.001823506659,-0.001823506659,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-09-01,0.0,0.00121789194,0.00121789194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-05,-0.0,-0.004202145306,-0.004202145306,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-09-06,-0.0,-0.006885063853,-0.006885063853,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-09-07,-0.0,-0.00341048865,-0.00341048865,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-09-08,0.0,0.001234221599,0.001234221599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-11,0.0,0.006387628173,0.006387628173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-12,-0.0,-0.005623294917,-0.005623294917,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-09-13,0.0,0.000839865622,0.000839865622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-14,0.0,0.008335664336,0.008335664336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15,-0.0,-0.003169107856,-0.003169107856,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-09-18,0.0,0.00077812361,0.00077812361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-19,-0.0,-0.002554703988,-0.002554703988,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-09-20,-0.0,-0.009576837416,-0.009576837416,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-09-21,-0.0,-0.016865302451,-0.016865302451,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-09-22,-0.0,-0.002516010979,-0.002516010979,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-09-25,0.0,0.004070167393,0.004070167393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-26,-0.0,-0.014616043391,-0.014616043391,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-09-27,-0.0,-0.000289703923,-0.000289703923,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-09-28,0.0,0.005563927205,0.005563927205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-29,-0.0,-0.002766570605,-0.002766570605,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-10-02,-0.0,-0.000288983932,-0.000288983932,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-10-03,-0.0,-0.013759611493,-0.013759611493,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-10-04,0.0,0.007737850988,0.007737850988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-05,-0.0,-0.001628759234,-0.001628759234,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-10-06,0.0,0.011827769038,0.011827769038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-09,0.0,0.0062766325,0.0062766325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-10,0.0,0.005207439199,0.005207439199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-11,0.0,0.004155755437,0.004155755437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12,-0.0,-0.006633029083,-0.006633029083,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-10-13,-0.0,-0.005307613286,-0.005307613286,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-10-16,0.0,0.010040736703,0.010040736703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-17,0.0,0.000170415815,0.000170415815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-18,-0.0,-0.013517351054,-0.013517351054,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-10-19,-0.0,-0.009039092636,-0.009039092636,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-10-20,-0.0,-0.012665582152,-0.013165582152,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-10-23,-0.0,-0.001588796046,0.001588796046,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-10-24,0.0,0.006954676725,-0.007454676725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-25,-0.0,-0.014398595259,-0.014898595259,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-10-26,-0.0,-0.012649207198,0.012649207198,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-10-27,-0.0,-0.004511006857,0.004511006857,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-10-30,0.0,0.011600507522,-0.011600507522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-31,0.0,0.006331004002,-0.006331004002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-01,0.0,0.010386373079,-0.010386373079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-02,0.0,0.01873825188,-0.01923825188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-03,0.0,0.009283284322,0.009283284322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-06,0.0,0.001885283364,0.001885283364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-07,0.0,0.002680047899,0.002680047899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-08,0.0,0.000796178344,0.000796178344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09,-0.0,-0.008466871235,-0.008466871235,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-11-10,0.0,0.015645595736,0.015645595736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13,-0.0,-0.001184967837,-0.001184967837,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-11-14,0.0,0.019377436303,0.019377436303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15,0.0,0.00182886278,0.00182886278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16,0.0,0.000885102617,0.000885102617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-17,0.0,0.000939589897,0.000939589897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-20,0.0,0.007675317504,0.007675317504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21,-0.0,-0.002411091019,-0.002411091019,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-11-22,0.0,0.003515517715,0.003515517715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-24,0.0,0.000218950134,0.000218950134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-27,-0.0,-0.001587040989,-0.001587040989,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-11-28,0.0,0.000438500329,0.000438500329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29,-0.0,-0.000821827745,-0.000821827745,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-11-30,0.0,0.003838350606,0.003838350606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-01,0.0,0.005243895778,0.005243895778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-04,-0.0,-0.005270879748,-0.005270879748,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-12-05,-0.0,-0.00032776139,-0.00032776139,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-12-06,-0.0,-0.004153005464,-0.004153005464,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-12-07,0.0,0.007352941176,0.007352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-08,0.0,0.00392199586,0.00392199586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11,0.0,0.004015192621,0.004015192621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12,0.0,0.004269347168,0.004269347168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13,0.0,0.01345315611,0.01345315611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-14,0.0,0.002867307386,0.002867307386,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005,0.0,0.0
2023-12-15,-0.0,-0.005819876105,-0.005819876105,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.006319876105,-0.0,-0.0
2023-12-18,0.0,0.005243288591,0.005243288591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-19,0.0,0.005685374504,0.005685374504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-20,-0.0,-0.014625797417,-0.014625797417,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-12-21,0.0,0.009895257645,0.009895257645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-22,0.0,0.001772033147,0.001772033147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-26,0.0,0.004110087925,0.004110087925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-27,0.0,0.001761658031,0.001761658031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-28,-0.0,-0.000258611772,-0.000258611772,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2023-12-29,-0.0,-0.00253505096,-0.00253505096,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2024-01-02,-0.0,-0.006794605809,-0.006794605809,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2024-01-03,-0.0,-0.008512193848,-0.008512193848,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2024-01-04,-0.0,-0.003581586432,-0.003581586432,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2024-01-05,0.0,0.001110053917,0.001110053917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-08,0.0,0.014045092138,0.014045092138,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005,0.0,0.0
2024-01-09,-0.0,-0.001770372299,-0.001770372299,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.001770372299,-0.0,-0.0
2024-01-10,0.0,0.005737833186,0.005737833186,0.0,0.0,0.0,0.0,0.0,0.0,0.005737833186,0.0,0.0
2024-01-11,-0.0,-0.000985426067,-0.000985426067,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.000985426067,-0.0,-0.0
2024-01-12,0.0,0.000207662756,0.000207662756,0.0,0.0,0.0,0.0,0.0,0.0,0.000207662756,0.0,0.0
2024-01-16,-0.0,-0.003737153535,-0.003737153535,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.004237153535,-0.0,-0.0
2024-01-17,-0.0,-0.005678857976,-0.005678857976,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2024-01-18,0.0,0.008383547288,0.008383547288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-19,0.0,0.01210704079,0.01210704079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-22,0.0,0.002361638772,0.002361638772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
